country,year,month,article_index,title,date,bodyText,strategy_used
france,2000,1,1.0,They used to play on astroturf and terrestrial television,2000-01-01T02:09:40Z,"In football it is unwise to presume too much. The end of the 20th century finds the game in a state of rude global health but the shape of its future as a mass spectator sport in the 21st is hard to predict. Football worldwide has never been so popular. More countries than ever before officially play the game as members of Fifa. Satellite television has created millions of new fans. Manchester United's triumph in the European Cup final last May was, quite literally, cheered to the ends of the earth. There would appear to be no tangible reason why this happy state of affairs should not continue for a long while yet. Fresh fields are about to open up in Asia, which in two years' time will stage its first World Cup. How long will China remain a sleeping giant? Africa, already a rich source of talent, is bound to provide an increasing number of gifted players for European clubs. South Africa appears increasingly likely to win the Fifa vote for hosting the next World Cup but only provided it can begin to get to grips with the country's crime wave. In those areas where football has been established much longer, optimism needs to tread more warily. South America continues to produce some of the world's greatest players but for the past three decades economic factors have dictated that virtually all of them will end up earning hard currency in western Europe. This seems to be the footballing equivalent of cutting down the rainforests. Should the flow of South American talent ever slow to a trickle the effect on global football would be alarming. Brazil and Argentina remain as precious to the future of the game as any European nation. Association football has been around for a mere 137 years, a relatively short time in millennium terms, yet still manages to behave as if it had a divine right to exist for ever more. That is a lot to take for granted. The appeal of the sport has always been its simplicity and continuity. Football is not a stop-start game. In theory there should be no reason to halt play other than for goals, assuming there are any, and half-time. The laws have survived the past 100 years largely unaltered. The only radical change came in 1925 when the number of opponents required to keep an attacker onside was reduced from three to two. At present the interpretation of the offside law, which has almost always been the biggest bone of contention between referees and players, is about right. Goals can quite properly be allowed if attackers, while in offside positions, are obviously not interfering with play. This, after all, is the original spirit in which the law was framed. No more tinkering with the way the game is played should be necessary. Fifa has surely gone as far as it can in restricting methods of tackling without ruling out tackling altogether, as was seriously proposed at one point. Fortunately this wheeze, like the nonsense about enlarging the goals, came to nothing. However, the 21st century may soon see drastic developments in the way matches are controlled. Refereeing controversies have become endemic because the ways television can expose and analyse decisions are becoming increasingly sophisticated. An already strong temptation to make TV the referee's friend rather than his enemy may prove impossible to resist. A fourth official studying incidents on closed-circuit television and giving his decision through an ear-piece may eventually become as much a part of football as cricket, although spectators might quickly tire of the disruptions to matches this would cause. Either way television, or rather television money, remains central to football's future as an entertainment. In England the hard bargaining over the next TV contract is about to begin in earnest with a figure of £1bn already common parlance. The 2002 and 2006 World Cups will not be completely available to terrestrial viewers and Fifa's insistence that in each country every match played by the national team, along with the opening match, semi-finals, third-place game and final, must not go to pay-TV cannot hide the fact that under such a system one of the greatest matches ever played, the 1986 quarter-final between France and Brazil, would in Britain only have been seen live on Sky. The Premier League's breaking of the BBC-ITV cartel released extra TV millions into the English game and helped, with the Football Trust, to underwrite the cost of building some of the world's safest and most comfortable stadiums. It also attracted the sort of foreign player who previously would never have dreamed of passing up the fortunes being made in continental Europe in order to take a wage cut for the dubious pleasure of being kicked from behind in England. The new century urgently needs to witness genuine attempts by the clubs to restore an acceptable balance between overseas imports and home-grown products at present in danger of being squeezed out by short-term solutions from abroad. Inflated domestic transfer fees used to be the reason quoted for buying foreign. Now, post-Bosman, the greater problem concerns salaries that continue on an ever-upward spiral. Far less fuss was made about Roy Keane's recent £50,000-a-week contract at Manchester United than on the day in 1961 when Johnny Haynes became the first footballer to earn a weekly wage of £100. Yet the amount United have had to pay to keep Keane at home, combined with the even greater sums he could still earn in Italy or Spain, will surely usher in the 21st century against a cacophonous background of players' agents trying to obtain proportionately increased deals for their own stars. For the moment, talk of wage-capping is just that but a showdown with the Professional Footballers' Association cannot be far off. At the beginning of the 60s the £20-a-week ceiling was abolished. Now most clubs would regard a limit of £20,000-a-week as a not unreasonable basis for negotiation even though this would risk losing the best English talents abroad, not to mention a sudden outbreak of homesickness among the Premier League's foreign legion . Football should be entering the new century aware of its limitations. There has to be a limit to what players can earn and the extra amounts spectators can be charged in order to finance higher wage bills. Television coverage may not be at saturation point because most of the live stuff is exclusive to Sky's relatively small audience but how much more can viewers be asked to cough up - and is digital pay-per-view going to be that popular anyway? The worst prospect for football in the new century would be a global satellite TV cartel telling clubs that if they wanted a better deal they had better sound out the Martians. By that time, no doubt, Dan Dare will be in charge of the England team for the Inter-World Cup on Venus, where there has never been a shortage of left-headed midfield players.",any+name+econ (no tag)
france,2000,1,2.0,Outlook brightens for euro,2000-01-03T00:00:00Z,"Economic growth in the 11-nation euro zone will outstrip that of the US over the next two years, according to Wim Duisenberg, president of the European Central Bank. That should benefit the euro, the single currency which made its debut on the foreign exchanges a year ago and has since lost about 13% of its value against the US dollar. ""We expect during the course of this year the euro will go in the opposite direction... The euro has strong upward potential,"" the ECB president said in an interview on Dutch television last night. Looking ahead to economic prospects for Euroland in 2000, Mr Duisenberg said: ""We now expect growth in Europe during the course of this year to be faster than growth in America and that will remain in 2001. ""That is the basic background why we say the euro now has upward potential."" The fall in the euro from its launch rate of around $1.17 to near parity has proved a mixed blessing for the euro zone. So far the region has been able to enjoy the benefits of a competitive exchange rate without inflation taking off but the decline in the euro's international value has done nothing to enhance its prestige as a reserve currency. Part of the reason for the decline has been the relatively sluggish performance of leading Euroland economies compared to the US but the currency has also been bedevilled by rows between the Frankfurt-based ECB and the German government over the need for Europe's biggest economy to restructure. Such openly conflicting views, coupled with the ECB's studied avoidance of intervention in the foreign exchanges, helped maintain the downward pressure on the fledgling currency. Although Mr Duisenberg and his colleagues are keen to see the euro recover at least some of the ground lost over the past year, the ECB president sought to play down the importance that tended to be attached to the exchange rate. ""Europe needs to learn a little bit, I think, that the effect of a change in the level of the currency on the national economy... is much less for the whole single Europe than it was earlier on an individual member state."" During the interview Mr Duisenberg risked reopening the controversy over how long he will stay at the helm of the ECB. The former Dutch central bank governor was appointed to the ECB for an eight-year term but a behind-the-scenes row was settled by an informal agreement that Mr Duisenberg would serve only part of his term before handing over to the governor of the Bank of France, Jean-Claude Trichet. The squabble caused con cern in the financial markets where there was concern that the compromise over the presidency could be a sign that the ECB would not be as independent of political interference as had been expected. In last night's interview Mr Duisenberg refused to be drawn on when he would quit but appeared to insist that he would be the one to determine when he would stand down. ""I'll be 65 this year. Certainly I'll still do a number of years, but whether I'll stay the full eight years, I haven't taken that decision yet. That will come later.""",any+name+econ (no tag)
france,2000,1,3.0,Europe finally files beef ban suit,2000-01-04T01:16:38Z,"The European commission will file its European court of justice case against France's continued ban on British beef today, a day later than promised and nearly a week after Paris lodged its countersuit against the commission. The court in Luxembourg confirmed yesterday that France had filed a counteraction last Wednesday asking it to overturn the commission's decision to lift the EU embargo on British beef imports. A court spokesman said the suit argued that the commission had failed to take into account new French evidence on the possible health risks of British beef and had broken the EU's principle of safeguarding human health even when evidence of risk was not clear cut. In Brussels a commission spokesman said the launch of the EU's proceedings against France, expected yesterday, had been delayed because the complicated legal documentation had to be approved by the legal services. The documents were expected to be delivered to Luxembourg tomorrow, he said. 'That is when the action will begin.' The embarrassing tit-for-tat, which could see France in the dock at the same time as it assumes the rotating EU presidency in July, follows the lifting of the EU's three-year ban on sales of British beef last August. Member states declared themselves satisfied with the strict safety measures put in place by British farmers after the government's admission of a possible link between bovine spongiform encephalopathy and a new form of the human brain disorder Creutzfeldt-Jakob disease, which is so far believed to be responsible for the deaths of 48 people. Despite protracted negotiations, France has refused to lift the ban, citing 'significant if unquantifiable risks' to consumers from eating British beef. The spokesman also said the commission would decide in the next few days whether to try to speed up the European court proceedings against France - which could well take up to two years - by asking for interim measures. He said this was a complex process which would involve the commission giving up some of its procedural rights. 'There are extremely stringent rules, and the commission would request interim measures only if it believed it had a serious chance of obtaining them.'",any+name+econ (no tag)
france,2000,1,4.0,Hi-tech stocks take a bruising,2000-01-06T00:00:00Z,"Investors scrambled to unload hi-tech shares yesterday as worries about rising global interest rates continued to unnerve the markets. After Tuesday's record fall, the FTSE 100 dropped a further 130 points yesterday to finish at 6535.9, its lowest close since November 23. The London market has shed 5.7% over the last two days. The European Central Bank's decision to leave interest rates on hold failed to comfort continental exchanges, which suffered heavy losses. In France, the CAC-40 index finished down 192 points - or 3.4% - while in Germany, the DAX closed down 85 points at 6502.07, or 1.29%. Technology and telecoms stocks were hardest hit in Europe. The FTSE's two high-tech newcomers, ARM and CMG holdings - both stars of the year-end rally - ended the day as the session's worst performers. CMG was down 471 at £38.50 while ARM Holdings was off 340, at £36.69. Techmark, the London index for technology stocks, suffered as the sector fell from grace, finishing the day down 173 points at 3503 - a 4.72% fall. Its French counterpart, the Nouveau Marché, fell 8.3% its sharpest ever one-day fall, while the German Neuer Markt fell 6.35%. Even private investors - who have been the backbone of the dot.com bandwagon - appeared to have had second thoughts about the giddy heights relatively unknown companies had reached. Justin Urquhart-Stewart of Barclays Stockbrokers, which had several hundred customers trying to deal on Christmas day, said the small investors who had fuelled the end of year rally in hi-tech stocks were taking profits. ""People have been suffering from internet vertigo. They are taking some quite healthy profits instead of getting burnt,"" he said. Many analysts see this week's falls in share prices as simply blowing the froth off an overheated market, but the danger of a full-scale rout is not discounted. ""Everybody is trying to whistle in the dark and pretend it is just a healthy correction,"" said Joe Hall, head of European equity marketing at Deutsche Bank. ""The risk is that we see another sharp fall in the tech stocks, and that may start to unleash a bit of panic among private investors."" In the US big stocks staged a rally after Tuesday's collapse, with the Dow Jones bouncing back by 164 points an hour before the close. The tech-heavy Nasdaq continued to dive during the day and was down 91.00 at 3810.69 as London closed, after falling more than 4% at its weakest point. It rallied in later trading ""The market went up so fast and so far that it had to correct itself a little bit,"" said Jean-Paul Pierret, director of strategy at Natexis Capital. ""We had to have a pretext - and higher interest rates was it."" Brokers expect US markets to remain volatile until next week after Friday's publication of the latest payroll figures - the next indicator of inflationary pressures which could influence whether US rates rise. The ECB indicated that its rates decision had not been influenced by falling shares. ""At this stage the situation was not affected with any state of fear. An orderly correcting move is not a problem,"" said Matti Vanhala, governor of the Bank of Finland and a member of the ECB's rate-setting council.",any+name+econ (no tag)
france,2000,1,5.0,Video releases,2000-01-07T01:36:29Z,"It All Starts Today... Retail £15.99 Artificial Eye, Cert 12 **** It starts like this: a desperate mother with no electricity and broken windows dumps her kids on the conscientious kindergarten teacher who has enough problems of his own with burglary, vandalism, obdurate child welfare people and parents too poor to pay for their school meals. It sounds like Ken Loach and hits you with the same worn-out end-of-the-tether raging realism, but the unemployment black spot here is in northern France and the director is Bertrand Tavernier, another expert on social realism. The genesis of the film came from discussions with Tavernier's new son-in-law, a primary school head; the script shares the credit between the director and the younger couple, and provides the film with immediacy and anger shared with the fictional head teacher, played by Philippe Torreton, a Tavernier regular keeping it in the family. The film hurtles along, throwing insoluble problems at its teachers and leaving the viewer almost as breathless as its protagonists. Like Loach, it has unfussy documentary-style direction and a mixture of professional and non-professional acting. But there's nothing amateurish about it and for all its hardships and the characters' failures, it doesn't share Loach's sense of helplessness. There's a sense of joy at the achievements too, and the children involved look as if they were having a whale of a time. If there's a criticism, giving the teacher in a mining area of high unemployment an ex-miner father with bad lungs and a girlfriend with a delinquent son may have been overegging the pudding a bit dramatically. But the film, which won two prizes at the Berlin film festival, should be of wider interest than teachers and social workers and it looks fine in widescreen. Artificial Eye's clear subtitling is a bonus too in a talky film that crackles with exasperation and determination to improve things. Darkness Falls Rental Fox Pathé Cert 15 * In a busy year for Ray Winstone, this was the role that got away in a film that crept briefly and hesitantly into the cinema and feels more like straight-to-video fare. Winstone appears uninvited in a swish pad inhabited by Sherilyn Fenn, once in Twin Peaks as TV's most improbable schoolgirl since Please Sir and here playing the bored wife of a dodgy financier with a £10m debt (Tim Dutton). Adapted from NJ Crisp's play Dangerous Obsession, Gerry Lively's film struggles to avoid staginess. An interesting premise soon becomes a ponderous exposition in which you tend to guess the plot twists in advance (though not the ludicrous ending). Winstone looks ill at ease here: he's given shocking facial hair and isn't allowed to wear a West Ham shirt even once. Surprisingly, he opts to play a menacing character very quietly when a bit more threat might have livened things up. Vendetta Rental Mosaic Movies, Cert 15 ** Very decent drama from HBO based on a shocking true story. It's set in turn-of-the-century New Orleans where workers fleeing famine in Sicily run fruit and vegetable stalls on the waterfront. When the local police chief gets murdered, they provide convenient suspects and the word Mafia (pronounced Mar-Feea in this locality) is bandied about for the first time in the deep south. As a result, the video box labels Vendetta a ""Mafia thriller"" but the film is a thoughtful piece about prejudice, corruption and racism. There's a clumsily tacked-on romance but as a courtroom drama, it does a good job. The resultant travesty of justice was apparently condoned by Theodore Roosevelt, history's great proponent of fair trade. Christopher Walken, the cast's only star name, appears in a supporting role as a behind-the-scenes fixer. Nick Pileggi, co-writer of GoodFellas, is credited as an executive producer, and the director is Nicholas Meyer.",any+name+econ (no tag)
france,2000,2,1.0,Brown and EU still divided on withholding tax,2000-02-01T00:00:00Z,"European Union finance ministers agreed yesterday to explore ways to end the row over a withholding tax on savings, but differences emerged about who would sit on a new high-level group. Gordon Brown, the chancellor, pledged after meeting colleagues in Brussels that Britain would continue to take measures to combat tax evasion and would ""take the work of the group seriously"". Portugal and France announced that they would be appointing the equivalent of a junior minister to the group, while British officials indicated they would prefer technical-level representation to keep the issue low-key. Mr Brown said it had not yet been decided who would represent the UK on the group, which is supposed to find a solution to the issue by the end of June. The chancellor insists that the withholding tax, to be levied on all savings income within the EU, would cost thousands of jobs in the City of London and damage the lucrative eurobond market. Britain says the way forward is for an exchange of information between member states rather than the levying of a tax. Last year the chancellor rejected a compromise put forward by the European Commission that would require names and addresses of bond holders to be released to other states' tax authorities. Yesterday, however, Mr Brown's tone was markedly more conciliatory than during the ructions over the issue at December's Helsinki summit. British officials want the problem settled before the French presidency of the EU in the second half of the year - if only because with the beef issue still unresolved it would be domestically impossible to make concessions then. Commission proposals would end a system whereby savers resident in one member state can salt away cash elsewhere in the EU - particularly in ""havens"" like Gibraltar - and pocket the interest tax-free.",any+name+econ (no tag)
france,2000,2,2.0,Time to plan for being outside the zone,2000-02-01T03:38:12Z,"Tony Blair is Britain's most pro-European prime minister since Ted Heath. Instinctively, he would like to be at the heart of decision-making in Europe rather than stuck on the periphery. Yet here he is, almost three years into his premiership, presiding over possibly the biggest crisis in Anglo-European relations for 30 years. The word crisis is overused, especially in newspapers. Yet there is a growing sense that Britain's entire approach to Europe is being coloured by the debate about the pros and cons of joining monetary union. The feeling that Britain and its European partners have been drifting further apart has been highlighted this weekend by the CBI's reluctance to go out and campaign for the single currency, the comments from Wim Duisenberg, president of the European Cental Bank, that Britain's entry into the single currency is years away at best, the ongoing weakness of the euro against the pound and the dollar, and the accusations of sleaze aimed at Helmut Kohl, the father of the euro project. The latest opinion polls show almost seven out of 10 people are against Britain joining the single currency and more than a third would support leaving the EU altogether. This is serious stuff, yet at this stage of the political cycle there is not a lot the government can do. Supporters of the euro say Mr Blair missed a golden opportunity in the immediate aftermath of his landslide victory, when he could have won a personal mandate for the principle of entry into monetary union. Now, with the next election probably no more than 18 months away, the prime minister and his advisers know that to go against the tide of public opinion on the single currency issue would hand the opposition the one issue with which it could deny Labour a second term. Nor has Mr Blair's policy of constructive engagement in Europe brought much in the way of dividends. The withholding tax row rumbles on, amid mutterings that the veto over tax matters must go. Britain played by the EU book on BSE, only to see the French thumb their noses at the rules. The costs of kicking the euro debate into the long grass until after the election should not be underestimated. Uncertainty over the government's attitude is actually contributing to the strength of sterling because London is seen as a safe haven from an ailing euro. There is a risk that inward investors might start to lose their enthusiasm for the UK if the likely timescale for entry is delayed much longer, although anybody for whom the exchange rate is such a fundamental factor in profitability should be having second thoughts about their entire strategy. However, this is the wrong debate and it is being carried out on the basis of questionable assumptions. Unlike many other actual and putative members of the EU, Britain has never really bought into the political arguments for a united Europe. Rightly or wrongly, its view has always focused on economics - whether the UK would be better off in terms of growth, jobs, investment, living standards as part of a bigger economic unit. In the 1960s there was no question that Britain thought it had much to learn from the economic success being enjoyed by the likes of Germany and France. Having ended the war as the world's second most important economy, the UK rapidly fell down the league table. Even as late as the early 90s, when John Major signed up to the Maastricht treaty, albeit with a British opt-out, the continent could still offer lower interest rates and lower inflation. At the start of the 21st century, the economics are far less clear cut. Since Britain left the ERM it has been the second fastest growing economy in the G7 and has the lowest inflation rate on a harmonised basis. Unemployment is considerably lower than in Germany and France, and, although short-term interest rates are double those in the euro zone, long-term rates are broadly the same. Across Euroland there are calls for the sort of re forms to labour markets and welfare states that Britain went through under Mrs Thatcher and is still enduring today. The combination of short-term political expediency and the medium-term economic outlook makes it difficult to see who could mount an effective campaign against the prevailing tide of euroscepticism. A mixture of growth and reform in Euroland might close the gap in economic performance but is hardly likely to provide a dramatic shift in opinion. Recession in the UK, particularly if accompanied by withdrawal of investment by high-profile companies, might turn the tide. But it is hard to see any combination of factors likely to cause a fundamental swing in public opinion in the next five years. Any organisation worth its salt should start to include long-term British exclusion from the euro zone in its contingency planning. And that includes the government.",any+name+econ (no tag)
france,2000,2,3.0,Welcome to the Knowledge Society,2000-02-01T10:24:38Z,"Three forces are driving modern economies - finance, knowledge and social capital. It is no coincidence that all are intangible: they cannot be weighed or touched, they do not travel in railway wagons and cannot be stockpiled in ports. The critical factors of production of this new economy are not oil, raw materials, armies of cheap labour or physical plant and equipment. These traditional assets still matter, but they are a source of competitive advantage only when they are vehicles for ideas and intelligence which give them value. When the three forces of modern economic growth work together the economy hums, and society seems strong and creative. When they are at odds, as they have seemed to be for much of the last twenty years, society seems in danger of fragmenting and becoming more volatile. The task is to combine finance, knowledge and social capital in a virtuous circle of innovation, growth and social progress. There are three ways this could be done: by organizing society around the leadership of the market, the community or knowledge and creativity. Those who believe that self-interest and the search for profit are the main motive force for economic growth argue that the market and private companies should primarily organise the economy. That was the argument of the new right for much of the 1980s and 1990s: that society should be rationalised, restructured and ultimately revitalised by unleashing self-interest and extending the market. The more people looked after their income, housing welfare, education, health, the better-off we would all be. This free-market argument is still influential but has run its course. A free-market society would put us at the mercy of the impersonal, capricious forces of the financial markets, widen inequalities under-invest in the long term and the public goods on which we all rely. The rise of the knowledge economy will force us to revise many of the claims of the new right which have passed into conventional wisdom, for example that something's value can be read from its price, as set by an open market. In the 1990s, most critics of free markets have chosen to prioritise social capital, often with the ambiguous but superficially appealing rallying cry that we should strengthen our sense of 'community'. The argument that society should be organised to maximize a sense unity comes in many guises. Stakeholder economists, such as Will Hutton, argue that we need to regulate market capitalism by enforcing upon companies obligations to communities and employees as well as shareholders. Communitarians, such as John Gray and Amitai Etzioni, argue that individuals can only realise themselves within a strong, supportive community. They share the belief that global capitalism is the enemy of community and that we need to make our societies more caring and compassionate. The communitarian critique of market capitalism is superficially appealing but eventually disappointing. Strong communities can be pockets of intolerance and prejudice. Settled, stable communities are the enemies of innovation, talent, creativity, diversity and experimentation. They are often hostile to outsiders, dissenters, young upstarts and immigrants. Community can too quickly become a rallying cry for nostalgia; that kind of community is the enemy of knowledge creation, which is the well-spring of economic growth. This battle between market and community has been central to the politics of the 1990s. The clash between market and community encouraged a string of attempts, none entirely convincing, to reconcile them: Tony Blair's and Bill Clinton's Third Way, Gerhard Schroeder's radical centre in Germany, Lionel Jospin's hope to create a market economy but not a market society in France, George Bush Jnr's compassionate conservatism, were all attempts to marry the market and community, efficiency and social justice. Governments of the right and the left have continued with broadly pro-market policies, while also strengthening social institutions. This middle way is better than the market extremism which went before. But too often this course, tacking between the demands of market and community, is reduced to a balancing act. Politics with a compromise built into its core unsurprisingly leads to piecemeal, cautious reform: one step forward, half a step back. It does not produce a new vision of how society should be organised, nor a radically new kind of politics, with a new uplifting, inspirational goal and new means to achieve it. The emergence of the Third Way and its continental variants marked the end of free-market dominance. But the way ahead is not to navigate a middle course between the old left and the new right, the community and the market. The way ahead is to adopt a different destination altogether. The goal of politics in the twenty-first century should be to create societies which maximise knowledge, the wellspring of economic growth and democratic self-governance. Markets and communities, companies and social institutions should be devoted to that larger goal. Finance and social capital should be harnessed to the goal of advancing and spreading knowledge. That will make us better off, put us more in charge of our lives and make us better able to look after ourselves. The free-market agenda has run out of steam. Communitarianism is fraught with difficulty: when it is not vague it sounds authoritarian. The goal of becoming a knowledge-driven society, however, is radical and emancipatory. It has far-reaching implications for how companies are owned, organised and managed; the ways in which rewards are distributed to match talent, creativity and contribution; how education, learning and research is organised; the constitution of the welfare state and the political system. Knowledge is our most precious resource: we should organise society to maximise its creation and use. Our aim should not be a Third Way to balance the demands of the market against those of the community. Our aim should be to harness the power of markets and community to the more fundamental goal of creating and spreading knowledge. Copyright © Charles Leadbetter, 1999, 2000",any+name+econ (no tag)
france,2000,2,4.0,A rich state riddled with hatreds,2000-02-02T16:40:52Z,"For the first time since the 30s a party of the far right is on the brink of power in the heart of Europe. By the end of this week Jorg Haider's Freedom party is likely to have joined the conservative People's party in forming a government in Austria. If the coalition goes ahead it will have an impact that goes far beyond central Europe. A far-right coalition in Austria will put in question the belief that liberal values are safe in Europe. Since the second world war conventional wisdom has held that prosperity and respect for human rights go hand in hand. Haider's surging popularity has overturned that comforting belief. Austria is one of Europe's richest countries: it has very low rates of unemployment and a flourishing hi-tech economy. It faces nothing that remotely resembles an economic crisis. Yet, according to one recent poll, a third of Austria's voters intend to vote for Haider's party in coming elections. Has Austria become once again a testing ground for the politics of xenophobia and hatred of minorities? At the start of the 20th century Vienna was dominated by Karl Lueger, its charismatic mayor, who combined a bold experiment in municipal socialism with virulent anti-semitism. A century later, are we witnessing a trial run for a new kind of fascism? It could be argued that the alarm felt throughout the international community at the prospect of a government containing Haider's Freedom party is exaggerated. In part, Haider's popularity can be accounted for by the unravelling of the post-war political settlement in Europe that has destroyed the Italian Christian Democrats and which underlies some of the troubles of former Chancellor Kohl. The Freedom party is benefiting from the volatile political environment that has developed over the past decade. The end of the cold war has inaugurated a period of crumbling parties, fickle electorates and, in some countries, renascent extremism. The Freedom party is doing all it can to persuade the world that its policies have nothing in common with the Nazi era. During the past week or so, Haider - who notoriously praised Hitler's employment policies - has gone to ground in the province of Carinthia. In the event of his party entering government there are no plans for him to take a seat in the Austrian cabinet: he will remain governor of Carinthia, though it is rumoured that his sister may be offered a post. Officially, Haider is not even taking part in coalition negotiations. Everything is being done to represent the party as being of the moderate right and its leader as just another populist politician. There has been no talk - in public - of ""rootless cosmopolitans"". Not yet. But there are far too many ominous echoes in the rise of Haider for the concerns that are being expressed to be in any way overblown. In its strategy of demonising outsiders, the Freedom party is no different from parties of the hard right in other European countries. In France, Denmark, Switzerland and Italy, far-right parties have achieved a high degree of political visibility by using much the same rhetoric. But none has the pivotal importance of Haider's Freedom party. A government in which Haider held the balance of power could put at risk the progress that has been achieved in the most successful of the post communist states. Austria's neighbours have based all their policies on the expectation that they will soon be fully accepted into the European fold. Poland, Hungary and the Czech Republic look to EU membership as an essential step in becoming normal European countries like any other. With a far-right coalition in power in Austria the political consensus on speedy admission of these countries can no longer be taken for granted. A government in which Haider and his party have a powerful voice could well seek to block EU enlargement to the east. Part of being a full member of the EU is having an open labour market with other EU countries. It is hard to see the Freedom party - which has come so close to power by exploiting hostility to foreigners - accepting open borders with Austria's poorer neighbours. There can be few parts of the world where the belief that history has ended is more ludicrous, or more pernicious, than it is in central Europe. Yet Europe's leaders have been lulled into complacency by the faith that growing wealth is enough to make Europe safe for liberal values. Haider's rise shows that this is an illusion. Human rights do not come in a package deal along with rising incomes, low unemployment and mobile phones. Despite its growing prosperity, Europe's capacity for bigotry, hatred and contempt for minorities is far from being exhausted. The European Union was founded in order to ensure that liberal values are secure. What hope is there for it if it cannot protect human rights? • John Gray is professor of European thought at the LSE Useful links Freedom Party People's Party Republic of Austria Statement from the Portuguese Presidency of the EU",any+name+econ (no tag)
